Sex,Age,Fare,Pclass1,Pclass2,Pclass3,Embarked1,Embarked2,Embarked3,Master,Miss,Mr,Mrs,Officer,Royalty,Large_Family,Single,Small_Family,Survived
0,0.03851181512498246,1.1640671658998034,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,-0.5816283106401147,-0.4911081812937436,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.5040782414414634,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1.1237570352139026,0.4772649707669414,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,-0.11652321631629182,-0.5039970335514509,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0.8524457301916725,-0.49392725518989383,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1.5888621295377254,-0.440755422443577,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,-0.11652321631629182,3.644372681256649,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.7361694566107168,-0.4905435931060373,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.5041107949194775,-0.4214202105358254,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,-2.1319786250528576,-0.14105963787342762,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,-0.11652321631629182,-0.5039970335514509,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.9692158892433004,-0.5039970335514509,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.11652321631629182,-0.21147267907788653,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1
0,0.03851181512498246,-0.4762838743240705,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0,-1.744391046449672,-0.13622583489648973,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,1.2012745509345397,-0.13042527132416426,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,0.03851181512498246,1.4139747798074924,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1,-0.11652321631629182,-0.3634145748125707,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.5816283106401147,0.3133178419587343,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
0,0.5036169094488053,0.729024897975393,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
0,-1.5893560150083976,-0.03906639506003812,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
0,-1.4343209835671233,-0.03906639506003812,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1,0.19354684656625676,-0.14105963787342762,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1,1.5888621295377254,1.4139747798074924,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,2.674107349626645,-0.14105963787342762,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.8141808578020261,-0.14105963787342762,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,-0.11652321631629182,-0.3757407724037623,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1,0.2710643622868939,-0.24691992306836752,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-1.6668735307290348,0.06679389013490176,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1,-0.9692158892433004,1.5001769550558215,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,-0.19404073203692898,-0.14105963787342762,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.49239590640679987,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,-0.5816283106401147,-0.5040782414414634,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
0,-0.5816283106401147,-0.49344387489220004,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
1,2.519072318185371,-0.13042527132416426,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1.4338270980964511,0.12189924407199378,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1,-0.11652321631629182,3.755468941836208,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0.7361694566107168,0.8962744809774443,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,0.5036169094488053,-0.30734246028009116,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1
1,-0.11652321631629182,-0.49392725518989383,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0.8136869723313539,-0.4911081812937436,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.3827497867203223,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.48812669161756833,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.11652321631629182,-0.48812669161756833,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1,-0.4265932791988404,-0.17682977990276808,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-0.8141808578020261,-0.4911081812937436,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.03900570059565468,-0.23628555651910413,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,-0.11652321631629182,-0.5039970335514509,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,0.19354684656625676,-0.49191252610910613,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,2.519072318185371,-0.440755422443577,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0,1.8214146766996369,0.3515860933665562,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,0.5036169094488053,-0.1335672432591739,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0,-0.11652321631629182,-0.49392725518989383,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
1,-1.0467334049639376,-0.48812669161756833,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.8141808578020261,-0.3634145748125707,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0.34858187800753104,-0.39241739267419806,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
0,0.7361694566107168,0.4370631981683443,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,-0.11652321631629182,-0.3642208531491239,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0.19354684656625676,-0.4905435931060373,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,-0.34907576347820324,-0.06371879024242134,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
0,0.7361694566107168,1.5001769550558215,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,1.898932192420274,-0.14105963787342762,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.5036169094488053,0.13205023032356333,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.47531711372868296,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,-0.8916983735226632,0.8962744809774443,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,1.356309582375814,-0.35374696885869494,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,2.3640372867440966,0.8875736356189561,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,-0.5816283106401147,-0.48812669161756833,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.48812669161756833,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.4260993937281682,-0.5060117626322386,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1.7438971609789997,0.8695280823454514,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,1.356309582375814,-0.5035948611437696,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.11652321631629182,-0.49392725518989383,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0.5811344251694425,-0.14105963787342762,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.5036169094488053,-0.17682977990276808,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,-0.11652321631629182,-0.005713154519166626,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,1.5113446138170883,-0.6437751474749684,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.5040782414414634,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1.5113446138170883,0.4569629982638023,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
0,-0.4265932791988404,-0.12172442596567605,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,-0.11652321631629182,-0.4911081812937436,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,0.17603783741369813,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1.1237570352139026,-0.48812669161756833,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.4260993937281682,-0.13042527132416426,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1,0.5036169094488053,-0.3431126023094315,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.03851181512498246,-0.4911081812937436,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.19404073203692898,-0.05405118428854556,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0,-0.5816283106401147,0.16016749547981565,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,0.8136869723313539,2.323454809918357,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
0,0.7361694566107168,-0.03906639506003812,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,-0.11652321631629182,-0.50746190352532,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.11652321631629182,-0.3440793629048191,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
1,-0.11652321631629182,-0.49392725518989383,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0.4260993937281682,-0.48812669161756833,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.4265932791988404,0.6130136265288837,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,0.34858187800753104,-0.3653480960033459,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,-0.2715582477575661,-0.33247823576016816,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,-1.9769435936115833,0.1102981169273428,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,-0.2715582477575661,-0.440755422443577,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.19404073203692898,-0.3643001275179457,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.9687220037726282,0.3723714461673892,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-0.736663342081389,-0.33940604218671555,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
1,-0.6591458263607518,-0.49191252610910613,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.6591458263607518,-0.33247823576016816,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,2.4415548024647338,-0.018845630446911524,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,2.131484739582185,-0.40498528041423654,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,-0.6591458263607518,0.8635651029931007,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,-0.2715582477575661,-0.4911081812937436,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.49425015322875326,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,3.91438760115684,-0.06371879024242134,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1,1.6663796452583626,-0.5073806956353073,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.19354684656625676,-0.05405118428854556,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,-0.11652321631629182,-0.6437751474749684,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-1.5893560150083976,-0.10432273524869967,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
0,-0.11652321631629182,-0.39241739267419806,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,0.19354684656625676,-0.4905435931060373,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.1160293308456196,-0.13622583489648973,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.891204488051991,0.123591075113922,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,-0.11652321631629182,-0.33247823576016816,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-0.736663342081389,-0.49191252610910613,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.4265932791988404,0.6961550377322153,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
0,-2.1319786250528576,-0.10432273524869967,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
1,-0.11652321631629182,0.4485831174229828,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
0,-2.228875519703654,-0.27141183599191643,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
1,1.4338270980964511,0.8398001940372836,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
1,-0.8141808578020261,-0.4911081812937436,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,2.053967223861548,0.0426248752502123,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1,-0.11652321631629182,-0.4977942975714441,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.5041107949194775,-0.4977942975714441,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
1,-0.11652321631629182,-0.4911081812937436,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.8916983735226632,-0.19906527359668233,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,-0.6591458263607518,-0.4807155048933272,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.11652321631629182,-0.49239590640679987,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
0,-0.8916983735226632,-0.5132624670976453,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1,-0.4265932791988404,0.777362927744772,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-0.11652321631629182,-0.4911081812937436,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0.19354684656625676,-0.3440793629048191,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
1,-0.5041107949194775,-0.39241739267419806,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,2.2090022553028223,1.546420981375591,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,1.5888621295377254,1.9403759239960292,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
1,0.8136869723313539,-0.5040782414414634,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1.356309582375814,-0.1490354127853752,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.5036169094488053,-0.4988422660568443,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.736663342081389,-0.4905435931060373,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
1,0.19354684656625676,0.777362927744772,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-0.34907576347820324,-0.39241739267419806,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.49344387489220004,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1.0462395194932654,-0.48812669161756833,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.11652321631629182,0.36165587172811325,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,0.8136869723313539,0.1102981169273428,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,0.1160293308456196,0.36165587172811325,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,3.139212443950468,-0.440755422443577,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.1160293308456196,-0.39241739267419806,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1,-0.11652321631629182,-0.6437751474749684,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.8916983735226632,-0.49344387489220004,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.3878345213385218,-0.48812669161756833,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.8916983735226632,-0.45348379244244985,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
0,1.0462395194932654,0.2630462909985802,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0.5036169094488053,9.262218501053868,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,-0.11652321631629182,-0.4864348605756401,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1,-0.19404073203692898,0.8398001940372836,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1,-0.736663342081389,-0.46540781762596023,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-1.201768436405212,0.2630462909985802,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,2.3640372867440966,0.1102981169273428,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-0.34907576347820324,0.16016749547981565,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,-1.201768436405212,0.123591075113922,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1,-0.8141808578020261,-0.4471205742036088,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.8916983735226632,-0.4930417024845188,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-1.1242509206845748,3.4424801990794793,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,0.1160293308456196,0.4583319312668711,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,-1.9769435936115833,-0.384360409872238,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
1,-0.11652321631629182,0.4485831174229828,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,-0.34907576347820324,-0.5040782414414634,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,2.3640372867440966,-0.13042527132416426,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,1.7438971609789997,-0.3827497867203223,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1.1237570352139026,-0.48812669161756833,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.11652321631629182,-0.49425015322875326,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
1,1.5113446138170883,1.5001769550558215,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,0.9687220037726282,-0.495860776380669,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-0.8916983735226632,3.755468941836208,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1,0.4260993937281682,-0.13550076444994902,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0,-0.8916983735226632,-0.3643001275179457,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1,-0.34907576347820324,-0.49408773744872814,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,-0.2715582477575661,-0.49191252610910613,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.7361694566107168,-0.14105963787342762,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1.2012745509345397,-0.3827497867203223,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
1,0.9687220037726282,-0.13550076444994902,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
0,-0.5816283106401147,2.2864762171447826,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,-0.11652321631629182,-0.3489943737717696,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
0,-0.4265932791988404,0.31339904984874684,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1,-0.11652321631629182,-0.13042527132416426,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1.4338270980964511,0.36165587172811325,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-0.03900570059565468,-0.460413532390188,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1.7438971609789997,-0.39241739267419806,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.8141808578020261,-0.495860776380669,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0.6586519408900796,3.755468941836208,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
0,-0.19404073203692898,-0.440755422443577,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,-0.11652321631629182,-0.3440793629048191,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0.2710643622868939,-0.49344387489220004,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,-1.821908562170309,-0.005713154519166626,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,-0.9692158892433004,-0.5073806956353073,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.34858187800753104,-0.39241739267419806,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1.5888621295377254,-0.39241739267419806,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.19404073203692898,0.38292460482664,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-0.736663342081389,-0.4762838743240705,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0.03851181512498246,-0.23773569741218548,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,-0.11652321631629182,-0.4941689453387407,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
1,-0.34907576347820324,-0.14105963787342762,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,-0.34907576347820324,-0.4905435931060373,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
0,-0.03900570059565468,3.4424801990794793,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,-1.4343209835671233,-0.2805148537580858,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.6437751474749684,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.5041107949194775,-0.39241739267419806,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.5041107949194775,-0.39241739267419806,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.07776445845597325,-0.33247823576016816,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1.4338270980964511,0.020872761853991784,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1,0.4260993937281682,9.262218501053868,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1,-0.11652321631629182,-0.4911081812937436,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.4911081812937436,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.06371879024242134,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0.5036169094488053,0.8808063114512428,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,-0.6591458263607518,4.42930107682135,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1,-0.4265932791988404,-0.33247823576016816,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.1160293308456196,-0.4905435931060373,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
1,3.139212443950468,0.729024897975393,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,-1.0467334049639376,-0.2522371063429992,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.03851181512498246,-0.39241739267419806,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
1,-0.8141808578020261,0.38292460482664,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.1160293308456196,-0.49392725518989383,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,-1.9769435936115833,-0.19906527359668233,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
1,-1.821908562170309,-0.40256837892576763,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
1,0.2710643622868939,-0.4600906343513286,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.5041107949194775,-0.4911081812937436,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1.4338270980964511,0.6130136265288837,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,-2.235076920961305,-0.3634145748125707,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
1,-0.11652321631629182,-0.4930417024845188,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.8916983735226632,-0.4214202105358254,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.34858187800753104,-0.48812669161756833,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,0.2710643622868939,1.0287206825455424,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1,-0.11652321631629182,-0.3634145748125707,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,0.891204488051991,-0.5060117626322386,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.736663342081389,-0.5039970335514509,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
0,0.5036169094488053,1.67645028145522,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,-1.0467334049639376,-0.49344387489220004,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,1.6663796452583626,0.8635651029931007,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,-0.11652321631629182,0.12189924407199378,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,0.07727057298530103,-0.49392725518989383,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.17682977990276808,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.19354684656625676,-0.48208443789639593,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.4265932791988404,-0.4600906343513286,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,1.4338270980964511,-0.49191252610910613,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
0,2.131484739582185,-0.440755422443577,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,-0.11652321631629182,-0.5040782414414634,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1.898932192420274,-0.19906527359668233,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,-0.8916983735226632,-0.49392725518989383,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,-0.11652321631629182,-0.49392725518989383,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,-1.8994260778909462,-0.40256837892576763,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
1,-0.11652321631629182,-0.4941689453387407,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1.0462395194932654,3.4424801990794793,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
0,-1.279285952125849,-0.5039970335514509,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
